,filename,source_captions,target_captions,can_be_used_without_source,edit
376,MusicDelta_GriegTrolltog_MIX.wav,"Flutes, wind instruments and strings playing a dramatic classical music piece.","Chinese flutes, Chinese wind instruments and Chinese strings playing a dramatic Chinese music piece.",0,GENRE
377,MusicDelta_GriegTrolltog_MIX.wav,"Flutes, wind instruments and strings playing a dramatic classical music piece.","Trumpets, wind instruments and strings playing a dramatic classical music piece.",0,INSTR
378,MusicDelta_GriegTrolltog_MIX.wav,"Flutes, wind instruments and strings playing a dramatic classical music piece.","A piano, wind instruments and strings playing a dramatic classical music piece.",0,INSTR
379,MusicDelta_GriegTrolltog_MIX.wav,"Flutes, wind instruments and strings playing a dramatic classical music piece.","A Piano, trumpets and guitars playing a jazz song.",0,GENRE
380,MusicDelta_GriegTrolltog_MIX.wav,"A high quality recording of flutes, wind instruments and strings playing.","A high quality recording of a piano, wind instruments and strings playing.",0,INSTR
381,MusicDelta_GriegTrolltog_MIX.wav,"A high quality recording of flutes, wind instruments and strings playing.",A high quality recording of a rock band playing.,1,GENRE
382,MusicDelta_GriegTrolltog_MIX.wav,"A high quality recording of flutes, wind instruments and strings playing.","A high quality recording of trumpets, wind instruments and strings playing.",0,INSTR
383,MusicDelta_GriegTrolltog_MIX.wav,"A high quality recording of flutes, wind instruments and strings playing.","A high quality recording of saxophones, wind instruments and strings playing.",0,INSTR
384,MusicDelta_GriegTrolltog_MIX.wav,"A high quality recording of flutes, wind instruments and strings playing.","A high quality recording of flutes, strings playing.",0,INSTR
385,MusicDelta_GriegTrolltog_MIX.wav,"A high quality recording of flutes, wind instruments and strings playing.",A high quality recording of flutes and wind instruments playing.,0,INSTR
386,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a death metal song.,1,GENRE
387,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of an arcade game soundtrack.,1,GENRE
388,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a Chinese song.,1,GENRE
389,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a classical score.,1,GENRE
390,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a Arabic song.,1,GENRE
391,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a jazz song.,1,GENRE
392,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a techno song.,1,GENRE
393,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a hip hop song.,1,GENRE
394,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a pop song.,1,GENRE
395,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a rap song.,1,GENRE
396,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a reggae song.,1,GENRE
397,MusicDelta_Grunge_MIX.wav,A recording of a grunge rock song.,A recording of a country song.,1,GENRE
398,MusicDelta_Grunge_MIX.wav,"A grunge rock song of a man singing while an electric guitar, bass and drums are playing in the background.","A rock song of a woman singing while an electric guitar, bass and drums are playing in the background.",0,VOICE
399,MusicDelta_Grunge_MIX.wav,"A grunge rock song of a man singing while an electric guitar, bass and drums are playing in the background.","A techno song of a synthesizer playing while an electric guitar, bass and drums are playing in the background.",0,GENRE
400,MusicDelta_Grunge_MIX.wav,"A grunge rock song of a man singing while an electric guitar, bass and drums are playing in the background.","A death metal song of a man singing while an electric guitar, bass and drums are playing in the background.",0,GENRE
401,MusicDelta_Grunge_MIX.wav,"A grunge rock song of a man singing while an electric guitar, bass and drums are playing in the background.","A jazz song of a man vocalizing while a violin, bass and drums are playing in the background.",0,GENRE
402,MusicDelta_Grunge_MIX.wav,"A grunge rock song of a man singing while an electric guitar, bass and drums are playing in the background.","A rap song of a man rapping while an electric guitar, bass and drums are playing in the background.",0,GENRE
403,MusicDelta_Grunge_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a woman singing with a rock band accompaniment.,0,VOICE
404,MusicDelta_Grunge_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a man singing with an orchestra accompaniment.,0,GENRE
405,MusicDelta_Grunge_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a woman singing with an orchestra accompaniment.,0,VOICE
406,MusicDelta_Grunge_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a rock band accompaniment.,0,OTHER
407,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of a jazz song.,1,GENRE
408,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of a country song.,1,GENRE
409,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of a techno song.,1,GENRE
410,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of a death metal song.,1,GENRE
411,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of a hip hop song.,1,GENRE
412,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of an arcade game soundtrack.,1,GENRE
413,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of a classical score.,1,GENRE
414,MusicDelta_Hendrix_MIX.wav,A recording of a rock song.,A recording of an epic movie soundtrack.,1,GENRE
415,MusicDelta_Hendrix_MIX.wav,"A rock song of a man singing while a guitar, bass and drums are playing in the background.","A jazz song of a man singing while a guitar, bass and drums are playing in the background.",0,GENRE
416,MusicDelta_Hendrix_MIX.wav,"A rock song of a man singing while a guitar, bass and drums are playing in the background.","A rock song of a woman singing while a guitar, bass and drums are playing in the background.",0,VOICE
417,MusicDelta_Hendrix_MIX.wav,"A rock song of a man singing while a guitar, bass and drums are playing in the background.","A death metal song of a man singing while a guitar, bass and drums are playing in the background.",0,GENRE
418,MusicDelta_Hendrix_MIX.wav,"A rock song of a man singing while a guitar, bass and drums are playing in the background.",An opera song of a man singing while an orchestra and drums are playing in the background.,0,GENRE
419,MusicDelta_Hendrix_MIX.wav,"A rock song of a man singing while a guitar, bass and drums are playing in the background.","A techno song of a synthesizer playing while a guitar, bass and drums are playing in the background.",0,GENRE
420,MusicDelta_Hendrix_MIX.wav,"A rock song of a man singing while a guitar, bass and drums are playing in the background.","A rock song of a guitar, bass and drums are playing in the background.",0,OTHER
421,MusicDelta_Hendrix_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a woman singing with a rock band accompaniment.,0,VOICE
422,MusicDelta_Hendrix_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a man singing with an orchestra rock band accompaniment.,0,GENRE
423,MusicDelta_Hendrix_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a woman singing with an orchestra rock band accompaniment.,0,VOICE
424,MusicDelta_Hendrix_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a man singing with a jazz band accompaniment.,0,GENRE
425,MusicDelta_Hendrix_MIX.wav,A high quality recording of a man singing with a rock band accompaniment.,A high quality recording of a rock band accompaniment.,0,OTHER
426,MusicDelta_InTheHalloftheMountainKing_MIX.wav,A recording of a scary classical music piece.,A recording of a happy classical music piece.,0,MOOD
427,MusicDelta_InTheHalloftheMountainKing_MIX.wav,A recording of a scary classical music piece.,A recording of a scary techno song.,1,GENRE
428,MusicDelta_InTheHalloftheMountainKing_MIX.wav,A recording of a scary classical music piece.,A recording of a scary death metal song.,1,GENRE
429,MusicDelta_InTheHalloftheMountainKing_MIX.wav,A recording of a scary classical music piece.,A recording of a quiet jazz song.,1,GENRE
430,MusicDelta_InTheHalloftheMountainKing_MIX.wav,A recording of a scary classical music piece.,A recording of a romantic country song.,1,GENRE
431,MusicDelta_InTheHalloftheMountainKing_MIX.wav,A recording of a scary classical music piece.,A recording of a scary arcade game soundtrack.,1,GENRE
432,MusicDelta_InTheHalloftheMountainKing_MIX.wav,A recording of a scary classical music piece.,A recording of a scary Arabic music piece.,1,GENRE
433,MusicDelta_InTheHalloftheMountainKing_MIX.wav,Strings playing a scary classical music melody with flutes and drums accompaniment in the background.,Chinese strings playing a scary Chinese music melody with Chinese flutes and drums accompaniment in the background.,0,GENRE
434,MusicDelta_InTheHalloftheMountainKing_MIX.wav,Strings playing a scary classical music melody with flutes and drums accompaniment in the background.,Guitars playing a scary techno melody with a synthesizer and drums accompaniment in the background.,0,GENRE
435,MusicDelta_InTheHalloftheMountainKing_MIX.wav,Strings playing a scary classical music melody with flutes and drums accompaniment in the background.,Strings playing a scary death metal melody with trumpets and drums accompaniment in the background.,0,GENRE
436,MusicDelta_InTheHalloftheMountainKing_MIX.wav,Strings playing a scary classical music melody with flutes and drums accompaniment in the background.,Violins playing a quiet jazz melody with trumpets and drums accompaniment in the background.,0,GENRE
437,MusicDelta_InTheHalloftheMountainKing_MIX.wav,Strings playing a scary classical music melody with flutes and drums accompaniment in the background.,A synthesizer playing a scary arcade game melody with another synthesizer accompaniment in the background.,0,GENRE
438,MusicDelta_InTheHalloftheMountainKing_MIX.wav,"A high quality recording of strings, flutes and drums playing.","A high quality recording of guitars, flutes and drums playing.",0,INSTR
439,MusicDelta_InTheHalloftheMountainKing_MIX.wav,"A high quality recording of strings, flutes and drums playing.","A high quality recording of strings, trumpets and drums playing.",0,INSTR
440,MusicDelta_InTheHalloftheMountainKing_MIX.wav,"A high quality recording of strings, flutes and drums playing.",A high quality recording of flutes and drums playing.,0,INSTR
441,MusicDelta_InTheHalloftheMountainKing_MIX.wav,"A high quality recording of strings, flutes and drums playing.",A high quality recording of strings and drums playing.,0,INSTR
442,MusicDelta_InTheHalloftheMountainKing_MIX.wav,"A high quality recording of strings, flutes and drums playing.","A high quality recording of a piano, flutes and drums playing.",0,INSTR
443,MusicDelta_InTheHalloftheMountainKing_MIX.wav,"A high quality recording of strings, flutes and drums playing.","A high quality recording of strings, a piano and drums playing.",0,INSTR
444,MusicDelta_LatinJazz_MIX.wav,A recording of a happy upbeat song in a Latin jazz style.,A recording of a happy upbeat song in a rock style.,1,GENRE
445,MusicDelta_LatinJazz_MIX.wav,A recording of a happy upbeat song in a Latin jazz style.,A recording of a happy upbeat song in a country style.,1,GENRE
446,MusicDelta_LatinJazz_MIX.wav,A recording of a happy upbeat song in a Latin jazz style.,A recording of a happy upbeat song in a retro arcade game soundtrack style.,1,GENRE
447,MusicDelta_LatinJazz_MIX.wav,A recording of a happy upbeat song in a Latin jazz style.,A recording of a happy upbeat song in an orchestral style.,1,GENRE
448,MusicDelta_LatinJazz_MIX.wav,A recording of a happy upbeat song in a Latin jazz style.,A recording of a happy upbeat song in a techno style.,1,GENRE
449,MusicDelta_LatinJazz_MIX.wav,A recording of a happy upbeat song in a Latin jazz style.,A recording of a happy upbeat song in a hip hop style.,1,GENRE
450,MusicDelta_LatinJazz_MIX.wav,Flutes playing alongside a trumpet a happy upbeat melody.,Guitars playing alongside a trumpet a happy upbeat melody.,0,INSTR
451,MusicDelta_LatinJazz_MIX.wav,Flutes playing alongside a trumpet a happy upbeat melody.,A piano playing alongside a trumpet a happy upbeat melody.,0,INSTR
452,MusicDelta_LatinJazz_MIX.wav,Flutes playing alongside a trumpet a happy upbeat melody.,Flutes playing alongside a violin a happy upbeat melody.,0,INSTR
453,MusicDelta_LatinJazz_MIX.wav,Flutes playing alongside a trumpet a happy upbeat melody.,Flutes playing alongside a woman vocalizing a happy upbeat melody.,0,VOICE
454,MusicDelta_LatinJazz_MIX.wav,Flutes playing alongside a trumpet a happy upbeat melody.,A woman vocalizing playing alongside a trumpet a happy upbeat melody.,0,VOICE
455,MusicDelta_LatinJazz_MIX.wav,Flutes playing alongside a trumpet a happy upbeat melody.,Flutes playing alongside a rock band a happy upbeat melody.,0,GENRE
456,MusicDelta_LatinJazz_MIX.wav,Flutes playing alongside a trumpet a happy upbeat melody.,A rock band playing alongside a trumpet a happy upbeat melody.,0,GENRE
457,MusicDelta_LatinJazz_MIX.wav,A high quality recording of flutes and a trumpet playing.,A high quality recording of violins and a trumpet playing.,0,INSTR
458,MusicDelta_LatinJazz_MIX.wav,A high quality recording of flutes and a trumpet playing.,A high quality recording of flutes and a piano playing.,0,INSTR
459,MusicDelta_LatinJazz_MIX.wav,A high quality recording of flutes and a trumpet playing.,A high quality recording of flutes and a saxophone playing.,0,INSTR
460,MusicDelta_LatinJazz_MIX.wav,A high quality recording of flutes and a trumpet playing.,A high quality recording of a choir singing and a trumpet playing.,0,OTHER
461,MusicDelta_LatinJazz_MIX.wav,A high quality recording of flutes and a trumpet playing.,A high quality recording of flutes playing and a choir singing.,0,OTHER
462,MusicDelta_LatinJazz_MIX.wav,A high quality recording of flutes and a trumpet playing.,A high quality recording of an orchestra playing.,0,GENRE
463,MusicDelta_ModalJazz_MIX.wav,A recording of an old upbeat cool jazz song.,A recording of an old upbeat cool rock song.,1,GENRE
464,MusicDelta_ModalJazz_MIX.wav,A recording of an old upbeat cool jazz song.,A recording of an old upbeat cool country song.,1,GENRE
465,MusicDelta_ModalJazz_MIX.wav,A recording of an old upbeat cool jazz song.,A recording of an old slow cool jazz song.,0,TEMPO
466,MusicDelta_ModalJazz_MIX.wav,A recording of an old upbeat cool jazz song.,A recording of a new upbeat cool techno song.,1,GENRE
467,MusicDelta_ModalJazz_MIX.wav,A recording of an old upbeat cool jazz song.,A recording of a new upbeat cool hip hop song.,1,GENRE
468,MusicDelta_ModalJazz_MIX.wav,A recording of an old upbeat cool jazz song.,A recording of an old upbeat cool arcade game soundtrack.,1,GENRE
469,MusicDelta_ModalJazz_MIX.wav,A recording of an old upbeat cool jazz song.,A recording of an old upbeat cool Arabic song.,1,GENRE
470,MusicDelta_ModalJazz_MIX.wav,"Trumpets playing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.","Saxophones playing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.",0,INSTR
471,MusicDelta_ModalJazz_MIX.wav,"Trumpets playing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.","Women singing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.",0,OTHER
472,MusicDelta_ModalJazz_MIX.wav,"Trumpets playing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.","Violins playing alongside a piano, bass and drums in an upbeat old-timey cool rock song.",0,INSTR
473,MusicDelta_ModalJazz_MIX.wav,"Trumpets playing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.","A banjo playing alongside a piano, bass and drums in an upbeat old-timey cool country song.",0,INSTR
474,MusicDelta_ModalJazz_MIX.wav,"Trumpets playing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.","Trumpets playing alongside a harp, bass and drums in an upbeat old-timey cool classical song.",0,INSTR
475,MusicDelta_ModalJazz_MIX.wav,"Trumpets playing alongside a piano, bass and drums in an upbeat old-timey cool jazz song.","A harp playing alongside a piano, bass and drums in an upbeat old-timey cool classical song.",0,INSTR
476,MusicDelta_ModalJazz_MIX.wav,"A high quality recording of trumpets playing a melody and a piano, bass and drums accompany them.","A high quality recording of guitars playing a melody and a piano, bass and drums accompany them.",0,INSTR
477,MusicDelta_ModalJazz_MIX.wav,"A high quality recording of trumpets playing a melody and a piano, bass and drums accompany them.","A high quality recording of violins playing a melody and a piano, bass and drums accompany them.",0,INSTR
478,MusicDelta_ModalJazz_MIX.wav,"A high quality recording of trumpets playing a melody and a piano, bass and drums accompany them.","A high quality recording of saxophones playing a melody and a piano, bass and drums accompany them.",0,INSTR
479,MusicDelta_ModalJazz_MIX.wav,"A high quality recording of trumpets playing a melody and a piano, bass and drums accompany them.","A high quality recording of women singing a melody and a piano, bass and drums accompany them.",0,OTHER
480,MusicDelta_ModalJazz_MIX.wav,"A high quality recording of trumpets playing a melody and a piano, bass and drums accompany them.",A high quality recording of trumpets playing a melody and an orchestra accompany them.,0,GENRE
481,MusicDelta_ModalJazz_MIX.wav,"A high quality recording of trumpets playing a melody and a piano, bass and drums accompany them.",A high quality recording of trumpets playing a melody and a rock band accompany them.,0,GENRE
482,MusicDelta_Pachelbel_MIX.wav,A recording of an emotional classical music piece that fits weddings.,A recording of an emotional arcade game music piece.,1,GENRE
483,MusicDelta_Pachelbel_MIX.wav,A recording of an emotional classical music piece that fits weddings.,A recording of an emotional Chinese music piece that fits weddings.,1,GENRE
484,MusicDelta_Pachelbel_MIX.wav,A recording of an emotional classical music piece that fits weddings.,A recording of an emotional Arabic music piece that fits weddings.,1,GENRE
485,MusicDelta_Pachelbel_MIX.wav,A recording of an emotional classical music piece that fits weddings.,A recording of an emotional country music piece that fits weddings.,1,GENRE
486,MusicDelta_Pachelbel_MIX.wav,A recording of an emotional classical music piece that fits weddings.,A recording of an angry metal song.,1,MOOD
487,MusicDelta_Pachelbel_MIX.wav,A recording of an emotional classical music piece that fits weddings.,A recording of a rhythmic hip hop song.,1,GENRE
488,MusicDelta_Pachelbel_MIX.wav,A recording of an emotional classical music piece that fits weddings.,A recording of an emotional pop song that fits weddings.,1,GENRE
489,MusicDelta_Pachelbel_MIX.wav,A cello playing a melody and then slowly a violin joins and more strings and they play a happy emotional song.,A saxophone playing a melody and then slowly a violin joins and more strings and they play a happy emotional song.,0,INSTR
490,MusicDelta_Pachelbel_MIX.wav,A cello playing a melody and then slowly a violin joins and more strings and they play a happy emotional song.,A violin playing a melody and then slowly a cello joins and more strings and they play a happy emotional song.,0,INSTR
491,MusicDelta_Pachelbel_MIX.wav,A cello playing a melody and then slowly a violin joins and more strings and they play a happy emotional song.,A bass playing a melody and then slowly a guitar joins and strings and they play a happy emotional song.,0,INSTR
492,MusicDelta_Pachelbel_MIX.wav,A cello playing a melody and then slowly a violin joins and more strings and they play a happy emotional song.,A piano playing a melody and then slowly a flute joins and strings and they play a happy emotional song.,0,INSTR
493,MusicDelta_Pachelbel_MIX.wav,A cello playing a melody and then slowly a violin joins and more strings and they play a happy emotional song.,A man singing a melody and then slowly a woman joins and strings and they play a happy emotional song.,0,OTHER
494,MusicDelta_Pachelbel_MIX.wav,A high quality recording of strings playing a wedding song.,A high quality recording of an orchestra playing a wedding song.,0,GENRE
495,MusicDelta_Pachelbel_MIX.wav,A high quality recording of strings playing a wedding song.,A high quality recording of wind instruments playing a wedding song.,0,INSTR
496,MusicDelta_Pachelbel_MIX.wav,A high quality recording of strings playing a wedding song.,A high quality recording of flutes playing a wedding song.,0,INSTR
497,MusicDelta_Pachelbel_MIX.wav,A high quality recording of strings playing a wedding song.,A high quality recording of a rock band playing a wedding song.,0,GENRE
498,MusicDelta_Pachelbel_MIX.wav,A high quality recording of strings playing a wedding song.,A high quality recording of retro arcade machines playing a wedding song.,0,GENRE
499,MusicDelta_Pachelbel_MIX.wav,A high quality recording of strings playing a wedding song.,A high quality recording of a choir singing a wedding song.,0,OTHER
500,MusicDelta_Pachelbel_MIX.wav,A high quality recording of a cello and violins playing a happy and emotional piece.,A high quality recording of a guitar and violins playing a happy and emotional  piece.,0,INSTR
501,MusicDelta_Pachelbel_MIX.wav,A high quality recording of a cello and violins playing a happy and emotional piece.,A high quality recording of a piano and violins playing a happy and emotional  piece.,0,INSTR
502,MusicDelta_Pachelbel_MIX.wav,A high quality recording of a cello and violins playing a happy and emotional piece.,A high quality recording of a man singing and violins playing a happy and emotional  piece.,0,OTHER
503,MusicDelta_Pachelbel_MIX.wav,A high quality recording of a cello and violins playing a happy and emotional piece.,A high quality recording of a cello and a choir playing a happy and emotional  piece.,0,OTHER
504,MusicDelta_Pachelbel_MIX.wav,A high quality recording of a cello and violins playing a happy and emotional piece.,A high quality recording of a choir and violins playing a happy and emotional  piece.,0,OTHER
505,MusicDelta_Pachelbel_MIX.wav,A high quality recording of a cello and violins playing a happy and emotional piece.,A high quality recording of a rock band playing a happy and emotional  piece.,0,GENRE
506,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat angry death metal song.,1,GENRE
507,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat angry arcade game soundtrack.,1,GENRE
508,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat angry movie soundtrack.,1,GENRE
509,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of a scary classical music score.,1,GENRE
510,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat angry hip hop song.,1,GENRE
511,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat happy country song.,1,GENRE
512,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat cool jazz song.,1,GENRE
513,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat angry techno song.,1,GENRE
514,MusicDelta_Punk_MIX.wav,A recording of an upbeat angry punk song.,A recording of an upbeat angry Chinese music.,1,GENRE
515,MusicDelta_Punk_MIX.wav,"A punk song of a man singing while a guitar, bass and drums accompany him.","A metal song of a man singing while a guitar, bass and drums accompany him.",0,GENRE
516,MusicDelta_Punk_MIX.wav,"A punk song of a man singing while a guitar, bass and drums accompany him.","A punk song of a woman singing while a guitar, bass and drums accompany her.",0,VOICE
517,MusicDelta_Punk_MIX.wav,"A punk song of a man singing while a guitar, bass and drums accompany him.","A country song of a woman singing while a guitar, bass and drums accompany her.",0,GENRE
518,MusicDelta_Punk_MIX.wav,"A punk song of a man singing while a guitar, bass and drums accompany him.","An Arabic song of a man singing while a guitar, bass and drums accompany him.",0,GENRE
519,MusicDelta_Punk_MIX.wav,"A punk song of a man singing while a guitar, bass and drums accompany him.","A jazz song of a man singing while a saxophone, bass and drums accompany him.",0,GENRE
520,MusicDelta_Punk_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a woman singing while a guitar, bass and drums accompany her.",0,VOICE
521,MusicDelta_Punk_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a man singing while a piano, bass and drums accompany him.",0,INSTR
522,MusicDelta_Punk_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a man singing while a trumpet, bass and drums accompany him.",0,INSTR
523,MusicDelta_Punk_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a man singing while a violin, bass and drums accompany him.",0,INSTR
524,MusicDelta_Punk_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a piano playing while a guitar, bass and drums accompany him.",0,INSTR
525,MusicDelta_Punk_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a violin playing while a guitar, bass and drums accompany him.",0,INSTR
526,MusicDelta_Punk_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a saxophone playing while a guitar, bass and drums accompany him.",0,INSTR
527,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a cool hip hop song.,1,GENRE
528,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a slow arcade game soundtrack.,1,GENRE
529,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a slow classical piece.,1,GENRE
530,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a slow country song.,1,GENRE
531,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a quiet hard rock song.,1,MOOD
532,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a slow and cool jazz song.,1,TEMPO
533,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a quiet techno song.,1,GENRE
534,MusicDelta_Reggae_MIX.wav,A recording of a slow reggae song.,A recording of a slow Chinese song.,1,GENRE
535,MusicDelta_Reggae_MIX.wav,A reggae song of a man singing while bass and drums accompany him.,A reggae song of a woman singing while bass and drums accompany her.,0,VOICE
536,MusicDelta_Reggae_MIX.wav,A reggae song of a man singing while bass and drums accompany him.,A rap song of a man singing while bass and drums accompany him.,0,GENRE
537,MusicDelta_Reggae_MIX.wav,A reggae song of a man singing while bass and drums accompany him.,A country song of a woman singing while bass and drums accompany her.,0,GENRE
538,MusicDelta_Reggae_MIX.wav,A reggae song of a man singing while bass and drums accompany him.,A jazz song of a man singing while bass and drums accompany him.,0,GENRE
539,MusicDelta_Reggae_MIX.wav,A reggae song of a man singing while bass and drums accompany him.,A rock song of a man singing while bass and drums accompany him.,0,GENRE
540,MusicDelta_Reggae_MIX.wav,A reggae song of a man singing while bass and drums accompany him.,A jazz song of a saxophone playing while bass and drums accompany him.,0,INSTR
541,MusicDelta_Reggae_MIX.wav,A high quality recording of a man singing while bass and drums accompany him.,A high quality recording of a woman singing while bass and drums accompany her.,0,VOICE
542,MusicDelta_Reggae_MIX.wav,A high quality recording of a man singing while bass and drums accompany him.,A high quality recording of a violin playing while bass and drums accompany it.,0,INSTR
543,MusicDelta_Reggae_MIX.wav,A high quality recording of a man singing while bass and drums accompany him.,A high quality recording of a man singing while a rock band accompany him.,0,GENRE
544,MusicDelta_Reggae_MIX.wav,A high quality recording of a man singing while bass and drums accompany him.,A high quality recording of a man singing while and orchestra accompany him.,0,GENRE
545,MusicDelta_Reggae_MIX.wav,A high quality recording of a man singing while bass and drums accompany him.,A high quality recording of a piano playing while bass and drums accompany it.,0,INSTR
546,MusicDelta_Reggae_MIX.wav,A high quality recording of a man singing while bass and drums accompany him.,A high quality recording of a saxophone playing while bass and drums accompany it.,0,INSTR
547,MusicDelta_Reggae_MIX.wav,A high quality recording of a man singing while bass and drums accompany him.,A high quality recording of a harp playing while bass and drums accompany it.,0,INSTR
548,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of an old timey jazz song from the sixties.,1,GENRE
549,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of an old timey country song from the seventies.,1,GENRE
550,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of an old timey rock song from the seventies.,0,TEMPO
551,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of an old timey rock song from the eighties.,0,TEMPO
552,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of an old rock song from the nineties.,0,TEMPO
553,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of a rock song from a decade ago.,0,TEMPO
554,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of a metal song from the nineties.,1,GENRE
555,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of an old timey arcade game soundtrack from the eighties.,1,GENRE
556,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of an old timey Chinese song from the forties.,1,GENRE
557,MusicDelta_Rock_MIX.wav,A recording of an old timey rock song from the sixties.,A recording of a hip hop song from the nineties.,1,GENRE
558,MusicDelta_Rock_MIX.wav,"A cool 60s rock song of a man singing while a guitar, bass and drums accompany him.","A cool 70s rock song of a man singing while a guitar, bass and drums accompany him.",0,TEMPO
559,MusicDelta_Rock_MIX.wav,"A cool 60s rock song of a man singing while a guitar, bass and drums accompany him.","A cool 80s rock song of a man singing while a guitar, bass and drums accompany him.",0,TEMPO
560,MusicDelta_Rock_MIX.wav,"A cool 60s rock song of a man singing while a guitar, bass and drums accompany him.","A cool 90s rock song of a man singing while a guitar, bass and drums accompany him.",0,TEMPO
561,MusicDelta_Rock_MIX.wav,"A cool 60s rock song of a man singing while a guitar, bass and drums accompany him.","A cool 60s jazz song of a man singing while a guitar, bass and drums accompany him.",0,GENRE
562,MusicDelta_Rock_MIX.wav,"A cool 60s rock song of a man singing while a guitar, bass and drums accompany him.","A cool 60s jazz song of a saxophone playing while a guitar, bass and drums accompany him.",0,GENRE
